,nsga3_adaptation,custom_adaptation,nsga3_confidence,custom_confidence,nsga3_score,custom_score,score_diff,score_improvement[%],nsga3_time,custom_time,speed-up
49,"[1.00000000e+00 6.44870019e+00 0.00000000e+00 4.00000000e+00
 8.00000000e+00 1.43203297e+04 4.20000000e+01]","[1.00000000e+00 6.00100000e+00 0.00000000e+00 4.00000000e+00
 8.00000000e+00 1.43203297e+04 4.20000000e+01]","[0.93828041 0.89447527 1.         0.84170583 0.89998711 0.97
 0.8391876  0.90228659 0.84613834 0.8787757  0.92       0.99368495]","[0.93828041 0.91002053 1.         0.84170583 0.9148052  0.95
 0.8391876  0.90685004 0.883714   0.89383616 0.92       0.99368495]",290.55129981041233,290.999,0.4477001895876924,0.0015408645216174264,18.949410676956177,0.3720676898956299,50.93000868275272
50,"[1.00000000e+00 9.07820082e+00 0.00000000e+00 2.00000000e+00
 1.20000000e+01 3.44619976e+04 8.70000000e+01]","[1.00000000e+00 8.33460000e+00 0.00000000e+00 2.00000000e+00
 1.20000000e+01 3.44619976e+04 8.70000000e+01]","[0.92081667 0.85703017 1.         0.8186873  0.87158346 0.84
 0.85026037 0.8856017  0.85709678 0.88420732 0.9        0.9401117 ]","[0.91113633 0.87020203 1.         0.8186873  0.88327516 0.89
 0.82640461 0.87607153 0.81970344 0.87829294 0.95       0.98357207]",289.92179918340804,290.6654,0.7436008165919361,0.0025648323744070214,19.86294960975647,1.7315216064453125,11.471384206711493
51,"[1.00000000e+00 6.44870019e+00 0.00000000e+00 3.00000000e+00
 4.00000000e+00 3.56549741e+04 4.70000000e+01]","[1.00000000e+00 6.00100000e+00 0.00000000e+00 3.00000000e+00
 4.00000000e+00 3.56549741e+04 4.70000000e+01]","[0.92431676 0.90388276 1.         0.85125875 0.89977008 0.89
 0.84765602 0.82549964 0.86663816 0.84215506 0.89       0.96642148]","[0.9331805  0.91816895 1.         0.85125875 0.91461727 0.9
 0.84765602 0.90044682 0.9175074  0.91576664 0.88       0.95811325]",291.5512998105821,291.999,0.44770018941790113,0.0015355794664910338,20.55404233932495,0.9847550392150879,20.872238801344775
52,"[5.00000030e-01 5.11277999e+00 5.00000030e-01 3.00000000e+00
 1.00000000e+00 3.84003766e+04 2.60000000e+01]","[1.00000000e+00 5.00100000e+00 0.00000000e+00 3.00000000e+00
 1.00000000e+00 3.84003766e+04 2.60000000e+01]","[0.91109651 0.87747984 1.         0.83682624 0.81880567 0.8
 0.83647354 0.82089305 0.87584547 0.8464107  0.81       0.82150376]","[0.96498386 0.88016484 1.         0.88858676 0.8338084  0.73
 0.87251844 0.83514972 0.90195455 0.85402018 0.73       0.74993628]",291.88722001319616,292.999,1.1117799868038674,0.00380893684469503,31.899653673171997,0.2850325107574463,111.91584282228634
53,"[1.00000000e+00 6.18605018e+00 0.00000000e+00 1.00000000e+00
 1.80000000e+01 2.29162341e+04 5.20000000e+01]","[1.00000000e+00 6.00100000e+00 0.00000000e+00 1.00000000e+00
 1.80000000e+01 2.29162341e+04 5.20000000e+01]","[0.87966104 0.91231098 1.         0.80550451 0.91523143 0.99
 0.82336102 0.89656494 0.82644165 0.89406159 0.99       0.98545873]","[0.87966104 0.91231098 1.         0.80550451 0.91523143 0.97
 0.82336102 0.89656494 0.82644165 0.89406159 0.98       0.98545873]",293.8139498235338,293.999,0.185050176466234,0.0006298209345654831,19.446895837783813,0.39984774589538574,48.63575207667122
54,"[1.00000000e+00 5.82020020e+00 0.00000000e+00 1.00000000e+00
 1.30000000e+01 3.77505004e+04 3.10000000e+01]","[1.00000000e+00 5.00100000e+00 0.00000000e+00 1.00000000e+00
 1.30000000e+01 3.77505004e+04 3.10000000e+01]","[0.90158194 0.95299721 1.         0.85088777 0.93588187 0.85
 0.85137371 0.92321366 0.82028686 0.93503886 0.96       0.98227262]","[0.92723238 0.96528737 1.         0.91408855 0.95234031 0.86
 0.9092405  0.92321366 0.86649103 0.93503886 0.96       0.98465824]",294.17979979515076,294.999,0.8192002048492668,0.0027846922372634316,17.221943616867065,0.7803378105163574,22.069856650251424
55,"[1.00000000e+00 9.15975046e+00 0.00000000e+00 2.00000000e+00
 8.00000000e+00 1.88840694e+04 9.50000000e+01]","[1.00000000e+00 9.00100000e+00 0.00000000e+00 2.00000000e+00
 8.00000000e+00 1.88840694e+04 9.50000000e+01]","[0.94865616 0.81379187 1.         0.82628175 0.81853263 0.94
 0.83179209 0.89075541 0.83088557 0.87497919 0.85       0.99410677]","[0.97479857 0.81379187 1.         0.84392545 0.81853263 0.96
 0.87499217 0.89075541 0.90575352 0.87497919 0.93       0.99525875]",289.8402495384384,289.999,0.15875046156162398,0.0005477171021430915,19.531939268112183,1.554429054260254,12.565346237308558
56,"[1.00000000e+00 6.67275023e+00 0.00000000e+00 3.00000000e+00
 1.50000000e+01 2.80955220e+03 8.00000000e+00]","[1.0000000e+00 6.0010000e+00 0.0000000e+00 3.0000000e+00 1.5000000e+01
 2.8095522e+03 8.0000000e+00]","[0.90992246 0.82936921 1.         0.84651692 0.82354753 0.97
 0.83994739 0.8738112  0.87269776 0.88284817 0.92       0.99473464]","[0.90992246 0.92993815 1.         0.84651692 0.93351156 0.96
 0.83994739 0.90188948 0.90805045 0.90723208 0.92       0.99473464]",291.32724976540965,291.999,0.6717502345903767,0.0023058269871126078,20.28249740600586,0.22561430931091309,89.89898498882484
57,"[1.00000000e+00 6.44870019e+00 8.75412927e-16 3.00000000e+00
 1.00000000e+01 8.19814470e+03 2.00000000e+01]","[1.0000000e+00 6.0010000e+00 0.0000000e+00 3.0000000e+00 1.0000000e+01
 8.1981447e+03 2.0000000e+01]","[0.91202565 0.90122683 1.         0.83291042 0.89968351 0.96
 0.82050233 0.91618264 0.89113282 0.9065958  1.         0.99894804]","[0.91202565 0.91587103 1.         0.83291042 0.91454231 0.96
 0.82050233 0.92015454 0.91877489 0.91852046 0.99       0.99894804]",291.55129981103585,291.999,0.44770018896417696,0.0015355794649324027,23.668331384658813,0.2506110668182373,94.44248286858351
58,"[1.00000000e+00 9.15975046e+00 0.00000000e+00 1.00000000e+00
 6.00000000e+00 1.21038711e+04 9.50000000e+01]","[1.00000000e+00 9.00100000e+00 0.00000000e+00 1.00000000e+00
 6.00000000e+00 1.21038711e+04 9.50000000e+01]","[0.94413836 0.81379187 1.         0.82628175 0.80394832 0.99
 0.83179209 0.8915917  0.83088557 0.87885369 0.89       0.9976089 ]","[0.97251443 0.81379187 1.         0.84392545 0.80394832 0.99
 0.87499217 0.8915917  0.90575352 0.87885369 0.95       0.99807763]",290.84024953842163,290.999,0.1587504615783928,0.0005458338790120622,16.6954345703125,1.235992193222046,13.507718464458915
