,custom_adaptation,custom_confidence,custom_score,custom_time
50,"[ 6.48561582 91.95336179 99.93284818 72.34719627 93.         47.47766414
 28.5246917  58.47373537  1.        ]",[0.96250893 0.68487392 0.99732769 0.93086576],42.25220956780913,180.19234490394592
51,"[15.92784111 97.61039103 99.92891005 71.92424763 57.         28.33985638
 69.17469947 35.48629144  1.        ]",[0.96411273 0.58429525 0.99708706 0.88059765],46.46429239741968,202.80867099761963
52,"[ 5.24381123 64.97260624 73.8465007  93.8341256  86.         29.86844052
 12.49694541 82.5223427   1.        ]",[0.86037539 0.64810307 0.9966197  0.94366905],72.59057869161387,228.28324961662292
53,"[ 4.54855926 99.11499188 98.97870234 81.67543863 26.         32.27885005
 31.10041085 65.19343543  0.        ]",[0.79876615 0.84351667 0.87707239 0.35868868],24.779426407122855,182.5641827583313
54,"[ 2.69718662 98.06800768 96.72996018 58.62552549 37.         10.07996204
 50.04140104 60.22407249  0.        ]",[0.84555373 0.76435421 0.78761333 0.33134441],49.27369327360958,208.80027389526367
55,"[ 2.24474008 96.79852612 65.75595786 81.91562331 58.         11.74457947
 30.64203343 73.08421204  0.        ]",[0.80107262 0.82259165 0.71549743 0.35868868],57.77463279762537,189.07511448860168
56,"[ 1.04251356 97.32670158 98.40147493 77.99864218 22.47058919 38.80210006
 54.12274395 58.50450968  0.        ]",[0.73930016 0.78590616 0.76638389 0.5452257 ],27.31569486904175,183.07078456878662
57,"[24.36547928 97.32464714 94.95577326 94.75105754 60.         36.99483475
 51.47281115 83.98119832  0.        ]",[0.75544858 0.7892056  0.94781005 0.44861985],37.33400134165589,206.27333879470825
58,"[ 1.00515405 88.5444927  99.91698388 49.11327324 79.         50.06468688
 32.7285913  72.42686711  1.        ]",[0.96119232 0.57577672 0.9957009  0.9435467 ],63.43040423004146,222.0760862827301
59,"[ 2.48078243 98.47262547 70.66298656 67.23728613 80.         34.65678136
 78.2408392  76.6663656   0.        ]",[0.89783067 0.79722279 0.93215728 0.31226337],66.10788426560373,200.6233251094818
60,"[ 9.76857521 51.62558854 92.48244026 83.41170829 26.         60.73431686
 31.72677265 82.56040953  1.        ]",[0.94622234 0.63347434 0.98237777 0.91923347],82.2488381271649,182.4410376548767
61,"[ 5.44215356 95.33296421 99.91255192 90.40179071 81.         26.34754252
  9.42900368 48.14734095  1.        ]",[0.92963713 0.71761089 0.99839634 0.92733707],19.794846722484635,185.7165892124176
62,"[ 3.17126852 97.08870626 70.01892679 67.50618893 45.         32.20742127
 28.16262297 72.89098184  0.        ]",[0.75401366 0.81353285 0.8234778  0.34327478],68.55744653918134,216.68274021148682
63,"[ 0.56265929 95.91981377 69.66413775 68.1675988  35.         30.28005969
  8.05978116 72.46361157  0.        ]",[0.60879452 0.81353285 0.88214409 0.49517254],66.81110897368865,215.2413067817688
64,"[ 8.38854619 47.6624199  99.85585036 56.01534314 26.         53.2911956
 28.51897283 69.16307914  1.        ]",[0.95225635 0.63302997 0.99314296 0.88623354],104.85493278058209,186.4368553161621
65,"[ 7.68197768 97.4636387  99.93327037 94.56484379 68.22743826 70.08926379
  7.16810512 47.47761526  1.        ]",[0.84268237 0.74133972 0.99746978 0.93686583],15.720224808556623,180.5228123664856
66,"[11.48943299 93.58784116 94.81447644 98.55042536 78.         61.32235067
 24.75500457 40.42200483  1.        ]",[0.95436423 0.60258863 0.99877065 0.93723222],24.536690029222825,186.89367842674255
67,"[33.14075792 96.37472059 94.36742182 94.83961155 34.         31.1330087
 75.00905937 87.82997237  0.        ]",[0.65600138 0.77239656 0.88471442 0.38605533],47.55900395436504,210.91701769828796
68,"[ 2.5983369  96.50396092 93.8979737  73.55888833 32.         11.39480466
 78.0507652  75.04952353  0.        ]",[0.81546494 0.77983329 0.93556571 0.26628016],38.637513954778456,201.801105260849
69,"[ 3.5361579  80.99055393 89.11834861 78.19100401 46.         45.50992601
 76.07483234 75.63090085  0.        ]",[0.70616236 0.75379416 0.90783828 0.33572794],55.236251344472066,187.9823021888733
70,"[ 7.66412978 68.495922   84.63088879 98.28897845 86.         41.90091346
 34.61309961 73.44294752  1.        ]",[0.96211724 0.52897846 0.99601847 0.94399832],56.24834053475087,216.16185426712036
71,"[ 7.01139953 98.86661457 61.57327331 83.94626947 72.         28.28748159
 16.88247797 75.21036314  0.        ]",[0.81367237 0.82415083 0.78836846 0.41167607],62.62524218216271,178.8521945476532
72,"[20.37967356 98.56112175 83.46957096 94.95232864 35.         12.71535705
 67.43617    76.60487087  0.        ]",[0.90991159 0.75837357 0.74971724 0.38605533],43.396652223900446,217.01200437545776
73,"[33.79831573 52.76038238 99.93002005 69.76063111 41.         26.47596573
 61.23496726 82.57342887  1.        ]",[0.93817499 0.6508541  0.99780184 0.91091913],111.3472821986258,177.76903247833252
74,"[11.37486706 93.50957027 99.91281789 94.98867588 55.         65.13063886
 80.96058623 65.52521106  1.        ]",[0.95368069 0.70288045 0.9911238  0.91353261],22.963803022636853,205.55831265449524
75,"[44.72860673 91.09129925 99.92330015 98.2060675  85.         51.27971528
 62.05466367 36.77342471  1.        ]",[0.95111247 0.6638613  0.99371547 0.89322515],55.50793983304271,190.62980604171753
76,"[ 4.71610625 94.97591807 64.73041129 61.85347037 76.28581307 38.70388742
 76.66211423 77.82893937  0.        ]",[0.73893044 0.78880221 0.83668208 0.38737225],83.15630652615124,205.61133408546448
77,"[ 2.78750902 98.50831872 95.48162353 88.10795681 85.         33.7372507
 89.54679176 83.99663352  0.        ]",[0.87727994 0.81162395 0.80001146 0.26201077],20.68960996522759,208.68168807029724
