cruise speed,illuminance,req_0
4.68,0.6282,False
4.2703,63.6,True
2.6528,42.4069,True
2.4739,23.174,True
4.5755,94.3041,True
0.6193,75.8269,True
3.1756,36.478,True
3.5265,6.2681,False
2.5975,6.857,False
4.6246,48.4449,True
0.2901,8.5073,True
3.7572,32.3616,True
3.4388,61.2227,True
2.8338,33.869,False
4.7744,86.1156,True
4.1811,89.0951,True
0.2977,80.1745,True
4.3464,76.036,True
1.2146,61.1895,True
0.2228,52.6759,True
4.0473,8.5141,False
4.359,77.076,False
4.859,34.3016,True
3.1565,35.3137,False
4.4193,73.2821,False
2.7008,59.7353,False
3.2682,16.6819,False
4.7099,40.2756,True
4.8451,99.2896,True
3.4612,68.0027,False
3.3725,41.2493,True
2.5898,35.5366,True
4.076,44.0838,True
0.3395,3.0517,False
2.6407,65.515,False
1.6481,78.1664,True
0.8904,99.2726,True
3.1278,10.3079,False
2.1816,59.5047,True
4.2871,56.9538,False
3.2407,13.5654,False
2.5561,96.8156,True
1.1452,78.3407,True
0.8176,70.9887,True
1.4688,46.3058,True
0.2427,97.6343,True
2.4058,12.3322,False
0.9397,45.8104,True
4.652,37.9461,True
2.8465,29.4287,True
1.1059,60.1711,True
2.5915,26.7059,False
1.8706,21.9875,True
4.9745,64.1649,True
4.9698,37.1084,True
1.1293,8.7441,True
4.0836,99.7053,True
4.08,29.5836,False
4.4895,56.6172,True
4.3621,35.8352,False
2.7554,99.9718,True
2.0844,83.7025,True
0.6477,97.82,True
0.1931,60.1048,True
4.0245,71.6911,True
1.3431,58.3217,True
1.2595,90.2919,True
4.1409,96.3633,True
4.7137,76.6487,True
3.5575,11.6911,True
2.2733,48.5653,True
1.4555,35.5428,True
4.0962,63.1142,True
3.7645,55.1575,True
0.6297,50.9231,True
4.0804,69.1018,True
4.4573,22.142,False
3.3488,12.6552,False
1.4632,95.5358,True
0.036,11.2889,True
0.8633,97.8442,True
3.9421,96.7719,False
0.6691,50.694,True
1.1376,36.0907,True
3.0438,48.277,True
3.7347,94.3943,True
4.3538,18.6745,False
3.0523,58.9361,False
1.4192,81.218,True
3.0049,87.8424,True
3.0288,67.9891,True
0.9897,97.4583,True
2.3172,55.5125,True
4.3275,96.4277,True
0.5646,96.1008,True
2.5471,3.5697,False
4.5814,71.4341,True
0.3086,20.1381,True
3.9122,59.1467,True
2.7171,34.2786,True
4.7802,26.6427,False
3.6509,32.4783,True
3.8982,84.1592,True
2.9096,49.0805,False
3.3427,16.2725,False
4.9791,83.2616,True
4.695,82.3482,True
3.3205,6.8314,False
2.7738,71.6167,True
4.3278,38.3236,True
0.5222,38.8735,True
2.7149,74.6684,False
4.6446,15.3081,False
4.6096,23.4836,False
3.7423,14.9072,False
3.6884,68.1107,True
3.9337,56.8641,True
1.2355,89.567,True
1.66,18.8382,True
4.5202,71.9151,True
0.8443,57.5484,True
4.6282,97.7017,False
2.2171,11.7484,False
3.3446,90.0943,False
1.8628,76.2179,True
2.9997,17.9665,False
2.5154,78.6934,True
4.6306,89.1216,True
4.9681,77.275,True
4.6904,13.8856,False
3.0722,52.2257,True
1.8633,15.3499,True
2.5984,17.0359,True
3.9353,32.5418,False
3.0775,39.5742,True
3.664,96.6644,False
1.6611,71.1474,True
1.0805,92.8196,True
1.3461,65.6823,True
2.2154,34.0748,True
3.1281,65.4656,False
3.9081,22.1514,False
4.3819,38.7295,True
0.3713,61.5524,True
0.267,27.4154,True
2.7229,13.5425,False
0.5109,2.5813,True
3.8404,53.6571,True
3.0729,29.6766,True
0.419,0.6903,True
3.4423,42.9647,True
1.0968,0.2427,True
4.1072,67.7005,True
3.1852,51.4447,True
3.8094,6.3038,False
1.9263,20.3463,True
0.988,66.5467,True
3.8419,48.491,False
2.3221,72.1973,True
3.1166,95.9653,True
3.0008,8.5544,False
1.7584,27.3679,True
4.853,77.8848,True
0.5442,59.7569,True
4.7935,28.4205,True
3.5999,18.2522,False
0.3669,48.8166,True
4.4166,93.2055,False
2.5619,67.7793,False
2.8416,43.4951,True
4.5948,99.6244,True
1.7563,60.6499,True
3.7054,23.9591,False
3.7841,80.6278,False
3.7663,52.5772,True
1.5608,98.3163,True
3.3264,3.4489,False
4.275,5.3657,False
3.8682,28.6336,True
2.8499,64.3416,False
0.8138,3.9387,True
0.6194,5.9663,True
3.2392,34.6862,True
0.0767,36.2298,True
4.5416,21.5124,True
2.8676,28.3333,False
4.2167,91.3952,False
1.5766,96.8851,True
0.2269,62.858,True
4.0909,57.9496,True
4.8399,58.1347,True
2.4943,87.8894,True
2.1907,58.8154,True
2.5647,47.4334,True
4.9204,23.1393,False
1.3064,94.7794,True
2.2725,77.64,True
0.0689,72.1491,True
3.2008,9.2031,True
0.3349,31.3418,True
3.1629,92.3899,True
3.2126,23.6939,False
4.8431,32.288,True
4.0504,1.2871,False
1.7626,5.0472,True
0.6958,11.2882,True
4.6164,91.0236,True
4.3402,0.8392,False
4.1457,77.1213,False
4.0063,8.8348,False
3.6721,17.9829,False
4.7555,97.4923,True
2.5221,18.1863,False
0.4379,78.8152,True
0.8578,50.0378,True
0.5941,66.7806,True
1.6873,42.1285,True
0.9515,86.0356,True
1.7762,87.5106,True
2.003,23.9881,True
4.496,87.7778,True
2.0537,51.7459,True
4.8846,64.0621,True
0.8674,38.5904,True
3.1644,41.3706,True
1.6847,83.7092,True
3.2929,85.7857,False
4.0067,83.2771,True
1.1681,50.3344,True
1.5663,1.1627,True
3.2899,58.6898,True
3.4822,82.687,True
2.332,90.5589,True
1.8043,2.0453,True
2.8359,18.7412,False
2.8736,23.1692,True
0.9128,32.9827,True
4.2277,12.1922,False
2.6215,71.7722,True
1.1659,92.3848,True
0.4386,61.8937,True
1.6422,10.7743,True
3.9747,39.5193,True
4.109,69.1652,False
2.1803,90.5892,True
1.9417,80.9589,True
2.8752,96.3328,False
4.4952,86.5911,True
0.104,97.5693,True
3.8402,29.4543,True
2.5364,49.267,True
0.9514,22.5826,True
0.4488,85.4294,True
1.9843,30.5638,True
1.1946,0.2003,True
0.5273,5.7376,True
3.5865,29.5914,True
3.8985,34.7837,True
2.906,78.8922,False
1.3948,36.8694,True
1.4016,1.2821,True
4.3421,40.771,True
1.1828,65.3533,True
3.6819,57.4674,True
0.3513,49.8928,True
3.9401,97.9765,False
2.6325,63.8286,True
0.4451,34.4686,True
1.8513,80.8142,True
4.0398,42.293,False
4.8822,36.1962,False
0.2172,54.0599,True
1.5131,46.4788,True
4.9319,98.8407,False
2.3452,54.2006,False
1.4917,5.0253,True
3.3431,82.8033,True
0.6339,72.535,True
0.3655,83.0426,True
4.5156,37.0242,True
2.2635,35.4667,True
4.6546,88.5573,True
4.438,24.0102,False
0.2473,84.4637,True
4.0954,78.5046,True
1.8742,47.6185,True
1.1379,67.0609,True
3.1776,66.8185,False
2.3853,67.0864,True
4.2383,1.6844,False
0.9662,3.2034,True
1.7374,53.1864,True
1.6862,35.6256,True
4.2141,38.6779,False
1.1036,90.5572,True
0.1908,67.4886,True
2.7492,72.1487,True
2.9737,52.5642,True
1.3217,41.4072,True
0.3082,38.7795,True
4.9465,39.3793,True
4.0949,86.7812,False
0.8085,18.7174,True
2.4796,58.8378,False
4.9768,17.8962,False
3.2164,42.8103,False
4.4692,46.6737,True
2.4491,20.9945,False
1.8703,0.2846,True
0.6779,32.3526,True
3.1888,42.4925,False
1.1353,59.9494,True
0.3643,4.4576,False
4.3493,28.9223,True
2.8234,18.1162,False
1.192,13.7298,True
3.8549,2.3245,False
1.8884,90.8154,True
2.7317,88.3125,False
0.5621,50.4109,True
0.1062,25.1458,True
3.5179,13.4201,False
1.7139,27.6629,True
0.8915,40.8283,True
0.7433,99.0002,True
1.0306,91.2036,True
0.7659,13.8669,True
3.3257,39.8264,True
1.1967,85.8842,True
1.1529,73.565,True
1.529,77.8532,True
4.1397,67.0794,False
3.9034,51.7898,True
1.3646,16.5334,True
1.9496,5.2444,False
1.9042,27.6753,True
3.7606,32.4302,False
1.2963,74.4033,True
4.9444,31.951,False
0.5809,96.083,True
4.192,95.8907,False
3.8591,76.215,True
4.902,13.4342,False
4.853,31.2142,False
0.1351,54.1084,True
4.2389,20.8922,False
0.6285,80.848,True
3.7601,45.7141,False
3.3226,90.9892,True
0.5081,68.1583,True
3.7922,39.7387,True
3.1543,87.0593,False
2.5575,45.7037,True
0.8662,33.5958,True
2.3837,13.8818,False
0.9164,60.5076,True
0.2364,22.4705,True
1.5718,54.6359,True
3.7588,74.6598,True
1.364,44.5823,True
3.7815,66.1937,True
0.2103,70.1006,True
3.1513,30.667,True
4.0656,85.8159,True
3.2457,89.2329,False
1.4177,45.0743,True
1.7858,80.2203,True
0.6528,31.6946,True
0.5262,51.1904,True
1.3409,87.9945,True
0.1349,33.6428,True
1.2929,5.8259,True
3.8347,20.5166,False
3.799,9.381,False
4.2977,30.8639,True
0.7016,3.624,True
3.2941,3.7505,False
1.6191,78.8715,True
4.5421,27.9123,False
4.1176,73.7911,False
3.3882,48.2799,True
4.6165,88.1096,False
3.3823,64.3506,True
4.7266,86.7998,True
2.0603,18.1559,True
3.2165,84.2155,False
3.3522,35.4779,True
0.1256,22.035,True
4.3412,33.8511,True
4.068,76.7258,True
4.2203,14.656,False
4.1459,89.2163,True
3.3742,81.8539,True
4.4935,61.8435,False
1.2174,27.2979,True
2.0203,21.7446,True
1.7423,60.9487,True
4.2779,5.9273,False
3.9611,97.1939,True
3.8348,97.803,False
2.4289,89.7741,True
0.6041,98.933,True
1.8561,77.8179,True
4.6479,33.0729,False
0.9578,83.5832,True
4.2321,97.5501,True
2.24,43.5657,True
3.0538,46.0301,True
0.7119,46.1452,True
0.7586,55.7516,True
4.8017,46.94,True
4.6428,41.2317,True
3.8944,14.6672,False
3.1639,1.6392,True
0.1335,63.1005,True
2.7994,72.2019,True
4.9543,17.768,False
1.3158,60.7226,True
1.4642,66.8608,True
1.3363,45.3576,True
3.9604,21.2299,False
4.5598,26.0595,True
1.9835,52.5272,True
1.6379,32.226,True
3.3643,52.2341,True
0.898,2.3659,False
2.5105,21.8999,True
2.9843,61.0433,True
3.1548,69.8395,False
0.7335,32.7822,True
3.6302,39.5109,True
0.9648,73.1619,True
0.0973,89.425,True
2.1847,35.0934,True
2.2873,45.2729,True
3.0198,3.4183,False
0.2852,45.1129,True
4.5112,73.8148,True
4.5014,11.5348,False
2.5393,71.589,False
2.9642,92.3123,True
2.6097,27.7318,True
1.2753,11.9225,False
0.8383,0.1033,True
2.5338,56.2754,True
4.191,29.2882,True
0.7808,27.9485,True
1.2321,61.0618,True
1.1822,23.9596,True
0.1814,60.3361,True
4.4384,37.5569,False
3.4409,14.2344,False
3.8441,6.0917,False
4.2827,75.4514,True
3.9266,44.8032,True
1.0991,80.8211,True
1.4759,93.1486,True
1.2777,78.203,True
1.7415,25.4994,True
2.3471,29.6482,False
1.4908,66.9663,True
2.1223,42.9766,True
1.3791,75.1446,True
1.8734,72.4007,True
2.3594,96.8813,False
2.9704,87.3721,True
0.0372,39.5502,True
3.4393,53.4392,True
0.8888,42.9054,True
2.2867,85.9671,True
0.8621,35.3303,True
0.9839,86.3348,True
3.5702,11.6019,False
3.6769,96.5306,True
0.7562,70.8589,True
3.9689,81.7488,False
4.4617,37.1783,True
0.1337,76.3055,True
4.8559,20.4685,False
2.2422,96.4395,True
3.3592,94.5908,False
2.5787,51.0767,True
2.8197,15.365,False
4.2916,74.6457,True
4.0199,21.466,False
1.595,66.9975,True
1.3926,61.6944,True
2.7206,51.7018,False
2.4254,13.506,False
0.7593,75.3783,True
1.3826,86.0712,True
3.4026,95.4971,True
4.9728,15.3603,False
1.4551,1.4432,True
3.2062,51.1809,True
3.4836,43.9721,True
4.2752,53.5405,False
2.5289,89.2285,False
3.2187,29.1597,True
2.0557,7.1871,True
4.1218,49.2751,True
4.0157,74.7875,True
2.9484,75.2346,True
4.2945,35.4664,True
1.5726,91.124,True
0.8331,42.5993,True
0.5965,85.1179,True
2.927,23.0732,False
2.1998,69.3493,True
0.7839,56.2221,True
2.6221,24.1125,False
1.969,54.3379,True
0.2573,56.2777,True
3.6366,93.2315,True
1.9949,77.8981,True
0.6365,99.8835,True
2.1703,83.8069,True
4.2867,7.4842,False
4.1092,25.4267,True
0.1319,18.0174,True
3.3157,25.78,False
4.4451,7.7394,False
0.5193,56.8957,True
3.741,87.7518,False
2.2951,37.0334,True
4.526,39.5744,True
2.5796,63.9772,True
1.715,44.2148,True
2.5408,85.4604,False
4.5035,60.1892,True
0.483,2.1442,False
1.9184,12.4216,True
0.999,83.4854,True
1.1265,36.7126,True
3.5873,26.9594,True
0.8663,5.4131,False
4.2213,58.3566,True
4.4026,53.2437,True
3.8716,4.5691,False
3.107,8.8658,False
1.1884,25.8756,True
1.6779,84.6093,True
0.9608,26.5851,True
3.0901,71.5351,True
1.7255,37.107,True
4.8301,66.6842,False
4.5105,13.0139,False
0.7502,29.0269,True
1.6957,6.6041,True
0.9992,32.847,True
4.2572,68.4605,True
2.8888,46.1873,True
2.4131,82.4991,True
3.2585,38.143,False
4.198,93.8816,False
3.4902,25.9684,False
0.2303,3.1167,True
3.801,83.3448,True
4.2136,86.6466,True
0.4954,54.3558,True
1.9629,77.1033,True
4.7409,22.7098,False
3.4908,69.7565,True
4.607,70.311,True
3.4709,60.296,True
3.8189,65.6079,False
0.4454,28.7831,True
4.6873,62.345,False
4.2902,50.6808,False
0.0035,18.9967,True
3.9488,82.5126,False
2.425,83.0084,True
3.0686,37.7574,True
2.9296,23.1317,True
1.5194,38.9909,True
2.4491,22.0174,True
1.3876,16.1005,True
0.1102,23.3245,True
0.9104,3.2321,True
4.053,89.5621,True
0.6032,32.9729,True
4.5682,15.0116,False
3.9711,70.3154,True
3.3587,84.73,True
3.8226,75.0076,True
2.7219,87.7514,True
2.5698,30.6428,True
1.4676,84.531,True
4.9952,68.8689,True
1.8787,71.9941,True
0.4752,59.3917,True
1.5101,32.5254,True
1.4583,19.041,True
4.6496,40.6157,True
2.3318,82.4604,True
0.769,32.6508,True
3.2883,95.7418,True
3.5657,48.663,False
0.2889,86.3823,True
1.9708,22.8343,True
1.3648,9.0461,True
4.5521,47.0946,True
0.9036,21.9684,True
1.2482,18.0862,True
1.1601,70.7461,True
4.8487,59.0502,True
2.5222,12.3231,False
2.127,64.2027,True
1.6079,53.2022,True
3.3422,22.2137,False
1.0305,94.7349,True
3.7411,61.8577,False
4.6141,34.1122,True
2.9102,96.0858,True
2.583,46.3036,True
1.2491,67.9245,True
3.4947,3.3153,False
1.6519,72.4201,True
3.0425,2.4492,False
2.2145,78.3954,True
4.6595,73.0854,True
1.4102,39.0348,True
4.7523,89.6968,True
3.3837,98.1695,True
0.4245,76.9147,True
4.0848,82.2176,False
4.5639,95.7622,True
3.0676,30.5434,True
0.6982,88.3818,True
2.2759,90.7687,True
0.9019,87.9233,True
2.6839,8.3979,False
3.9255,65.8168,True
1.7685,96.7587,True
1.6385,80.9937,True
0.5909,41.2009,True
2.1092,55.9204,True
4.9361,80.2562,True
2.1323,2.8624,True
1.0713,73.1233,True
1.3872,51.1874,True
2.5205,69.0359,True
2.8782,9.6223,False
4.5989,29.761,True
3.7799,70.8532,True
3.519,78.7815,True
4.5127,48.598,True
2.3417,72.544,False
4.218,43.9491,True
3.4111,24.5647,False
3.5786,74.8771,False
3.6655,42.3816,True
3.4022,36.0576,True
1.6526,68.8739,True
4.6402,78.3258,True
0.692,9.3737,True
0.0305,75.0841,True
3.2897,62.8656,False
2.453,1.202,False
2.9471,71.0817,True
3.634,79.8938,False
2.5191,90.894,True
0.5474,18.8755,True
2.9091,89.5793,False
0.5911,30.3443,True
4.9226,33.8387,True
3.155,47.0765,True
0.796,37.1274,True
0.935,43.5373,True
3.7924,59.5933,False
2.9549,29.5034,False
4.1881,84.5542,False
0.8061,6.9376,True
0.9164,4.7275,True
1.6641,48.6101,True
1.026,13.3039,True
0.0141,76.6226,True
2.8993,9.4761,False
3.9535,50.7565,True
1.7788,21.7194,True
3.8938,66.0528,True
0.5971,86.388,True
0.9067,54.1103,True
0.7468,97.3416,True
3.1256,93.3305,False
2.4974,1.6428,False
1.8,39.1693,True
2.3942,46.7938,True
1.9467,17.7045,True
0.9942,42.9157,True
1.9058,21.9223,True
2.3722,26.3739,False
1.0483,3.5902,False
0.6508,43.7026,True
3.3521,75.0839,True
0.0115,73.132,True
3.0307,60.3762,True
4.5234,79.6565,True
4.8923,50.468,True
1.8941,88.4806,True
1.0595,58.2172,True
3.149,59.6529,True
2.7731,2.4556,False
4.2313,91.6842,True
3.3997,4.0157,False
2.4288,79.3128,True
3.4615,8.5436,False
0.3479,66.5098,True
3.691,28.6384,True
3.845,22.7874,False
1.4124,41.2219,True
0.5003,77.3438,True
1.7123,40.425,True
3.4959,20.195,True
2.0637,89.5218,True
3.4642,8.6318,False
2.1054,89.1806,True
0.4757,13.786,False
4.1643,3.5889,False
0.9406,45.7152,True
2.0365,29.1044,True
4.6003,62.3194,False
4.9489,52.2437,False
3.2449,5.7057,False
4.6769,78.7593,True
0.3362,3.6405,True
2.5499,37.3975,False
0.4548,4.8628,True
3.0637,41.3183,False
1.0204,18.0689,True
1.858,99.5632,True
1.057,82.7693,True
1.7214,73.1966,True
2.1539,17.1128,True
0.6291,15.4119,True
4.1289,47.1911,True
3.008,33.0706,True
2.4637,77.5199,True
0.2475,99.8634,True
3.7561,18.5151,False
2.3005,41.5583,False
2.8958,22.3872,False
4.6611,52.7701,False
1.5562,34.3249,True
1.1346,74.6742,True
0.8122,98.8092,True
0.9513,38.4833,True
0.524,60.7467,True
3.4872,37.5934,True
1.8884,35.3661,True
3.6437,8.0738,False
2.1136,82.7012,True
0.7385,51.678,True
0.7112,67.7944,True
1.2542,30.3721,True
4.5324,58.8353,True
2.8727,2.3849,False
4.2673,95.8673,True
1.5743,53.314,True
0.4577,87.567,True
0.457,21.7895,True
3.0791,67.4412,True
2.984,94.9938,True
1.4775,6.6531,True
2.722,33.2853,True
2.7863,59.7354,True
4.7961,10.3475,False
2.1282,41.9104,True
4.1907,82.1044,False
3.6636,80.4404,True
2.9209,84.8338,True
2.2719,29.2589,True
2.921,56.5742,True
4.5474,90.54,False
4.2952,56.2523,True
4.3412,11.9558,False
2.2987,51.3437,True
2.4722,7.3984,False
1.2542,2.6634,False
3.0101,54.0156,True
3.5129,19.2489,False
2.3057,13.4778,False
3.672,24.8392,False
1.6398,33.8323,True
4.6807,36.3225,True
2.0322,93.9407,True
3.3815,15.3074,False
4.9944,87.061,False
0.5704,69.5907,True
4.902,89.9674,True
4.253,30.3071,True
1.2282,72.9628,True
2.5282,0.8667,False
4.3201,36.3688,True
1.8559,87.6845,True
0.2366,98.2027,True
0.7417,47.9106,True
4.9625,41.0825,True
4.7147,15.8156,False
4.8452,92.4087,True
2.9787,71.3694,True
1.7886,42.1954,True
3.8498,68.0483,False
0.3912,14.8487,True
2.6098,47.2301,True
2.4944,62.0013,True
4.7644,90.6381,True
4.3771,7.5578,False
1.4817,44.7103,True
3.152,79.7387,True
0.3663,63.0157,True
2.2149,12.5265,True
0.4385,21.7863,True
0.8428,42.3089,True
2.48,24.574,False
3.1254,23.0132,False
4.2969,73.1679,True
3.4946,64.1698,False
3.6588,0.6729,False
3.6384,34.9623,True
0.9867,64.2974,True
1.9487,91.555,True
1.1618,90.572,True
1.7649,55.6623,True
1.7898,79.1296,True
2.8221,28.3041,True
0.6675,8.9566,True
3.8965,11.6434,False
0.9299,56.269,True
0.2048,85.9913,True
4.8894,20.8258,False
4.543,62.1833,False
2.1345,29.5967,True
1.6638,72.7153,True
4.3755,28.252,False
2.4968,32.7461,True
0.877,49.0238,True
4.9996,96.9663,True
2.0255,55.7584,True
2.0548,50.1921,True
3.6166,40.5159,False
3.2711,65.5154,True
1.6926,75.4604,True
1.2764,43.8924,True
0.7566,58.6414,True
0.7735,77.069,True
3.4501,34.5054,True
0.3525,97.1281,True
4.9081,89.0156,False
0.9815,91.4388,True
1.9262,56.9765,True
4.9124,6.5755,False
1.8433,20.295,True
4.3253,33.085,True
2.241,41.3472,True
4.7961,74.0581,True
1.6526,33.9789,True
1.2782,57.6865,True
3.977,99.4822,False
1.5608,20.8418,True
0.7803,90.0756,True
3.0317,99.4383,False
1.1414,14.0487,True
4.7481,86.109,False
1.6702,48.6364,True
2.2763,91.3309,True
3.0711,67.013,True
2.1043,50.7431,True
3.7167,81.5509,True
0.7881,39.2406,True
2.5661,84.5287,True
2.628,89.5688,False
0.2579,35.4879,True
0.6425,22.9417,True
0.7656,88.7803,True
4.4404,90.581,False
1.5697,73.4573,True
3.6045,85.8913,False
1.3613,59.0013,True
0.8456,31.6364,True
2.2425,88.9432,True
4.6707,50.1761,False
4.6014,77.1615,True
0.3377,53.6163,True
0.9493,17.4677,False
2.6305,14.0547,False
1.9611,59.9013,True
2.2575,12.2758,True
0.787,37.2186,True
3.1223,53.1798,True
0.3075,26.2791,True
1.4497,54.4249,True
4.4186,35.0899,False
3.6128,63.8225,False
4.2327,92.1745,True
2.6348,42.9114,True
2.3327,51.8381,True
3.4315,56.4079,True
4.5684,68.7873,True
2.3193,49.8626,True
4.4289,32.2954,True
4.0652,69.9127,False
0.3336,99.1601,True
1.3257,93.7247,True
0.1894,58.4072,True
2.7765,47.5574,True
2.7828,27.8434,False
2.8737,31.0715,True
3.9816,16.3707,False
2.3461,55.2617,True
0.8889,91.1391,True
2.8868,18.1502,True
1.3486,63.1212,True
4.4632,36.9758,False
1.2817,31.3788,True
4.4525,91.5597,False
4.6596,2.3647,False
3.3795,21.0747,False
3.3814,59.4604,True
0.8391,55.562,True
4.9494,45.5424,True
1.4014,33.537,True
0.8369,48.5258,True
4.1213,76.4396,True
3.8361,31.003,True
1.3205,71.8369,True
4.9817,2.1802,False
4.712,47.5145,True
0.9479,65.6018,True
2.2105,73.3375,True
4.0158,89.1359,False
1.4351,93.4138,True
4.581,25.9833,True
2.519,80.0684,True
3.8413,7.6528,False
2.9001,44.2142,True
0.6427,41.9096,True
2.6005,51.0503,True
1.9988,70.8257,True
2.4158,64.7983,True
4.8638,4.2369,False
4.4021,10.6117,False
2.5603,97.0131,False
2.321,31.7371,True
4.8941,39.4401,True
0.7028,59.9623,True
1.607,6.6514,True
0.3973,45.5934,True
4.6878,31.7395,True
4.3283,27.9905,True
1.3892,29.1992,True
4.454,0.5044,True
3.416,87.0897,True
4.8199,31.3102,True
2.7785,75.6102,True
3.8805,65.5036,True
4.0606,93.4143,True
0.3578,65.0816,True
3.9514,8.9176,False
4.3851,66.3057,False
4.835,15.0009,False
0.2254,72.8357,True
0.1499,63.1076,True
3.2196,44.9032,True
2.896,21.9329,False
3.5746,60.4359,True
3.0186,13.4419,False
3.2912,74.8712,True
4.2752,29.6456,True
3.6693,72.5737,False
2.1531,7.7305,True
1.732,46.1166,True
3.9022,16.1008,False
1.1258,77.8293,True
0.5501,58.9418,True
0.2764,36.0717,True
2.7023,14.8139,False
1.8407,90.3313,True
4.4671,51.4931,False
0.5646,19.5801,True
1.1495,87.6649,True
1.6437,83.6797,True
0.5807,36.9456,True
0.3961,31.7128,True
4.7562,67.345,True
2.484,81.0557,False
3.4231,5.0739,False
2.1391,84.9886,True
3.0417,65.4894,True
2.5183,50.9186,True
3.9804,57.1066,False
1.4446,78.7051,True
3.9492,2.4184,False
4.0303,71.53,True
3.5044,69.4632,True
4.268,72.8271,False
4.2174,3.989,False
3.0155,16.9756,True
2.5378,34.7239,False
2.6126,7.3367,True
1.4225,36.3647,True
2.4962,7.7088,False
4.5349,3.7554,False
0.1297,81.7551,True
3.1889,2.3633,False
2.7479,98.659,True
0.3863,54.1186,True
3.8291,85.5856,False
2.9619,85.9265,False
1.3303,31.7555,True
1.1499,85.9302,True
0.1327,93.6645,True
1.347,51.5927,True
2.5424,95.1944,True
4.6577,65.9161,True
3.7942,79.6173,True
0.5295,60.8535,True
3.7878,7.6783,False
3.2751,83.0568,True
1.5817,50.6025,True
1.8508,44.0643,True
2.8336,11.8093,False
4.956,94.0856,True
3.5121,9.471,False
4.5123,6.618,False
3.6942,77.3923,True
4.1923,39.8776,True
3.3621,51.2188,False
1.0672,15.5732,True
2.4939,99.3104,False
2.54,61.5894,True
0.5243,56.3623,True
2.3731,7.4655,False
2.9772,84.2009,True
3.8386,19.3381,False
1.6243,51.612,True
1.0383,67.6726,True
1.079,63.4107,True
0.1328,96.8312,True
1.0829,13.8018,False
3.0371,17.2204,False
0.1083,75.992,True
4.687,67.2504,True
3.9214,10.8677,False
3.177,28.2226,False
0.3532,13.5205,True
0.5503,88.1078,True
0.9198,32.5239,True
3.3415,94.8091,True
3.8867,68.8332,True
2.6025,10.3008,False
2.4815,52.2318,True
2.3266,85.2297,False
0.4219,85.9426,True
4.7054,1.8093,False
0.0626,25.0667,True
4.0135,83.9204,True
4.7387,49.8271,True
0.1884,9.2814,True
3.0369,97.4092,False
4.8872,63.4923,False
2.8383,59.1527,True
1.2831,31.1888,True
0.2386,22.5436,True
2.2622,85.8258,True
2.281,31.2092,True
4.3526,16.7486,False
4.2242,65.2627,False
3.6165,26.0712,False
1.1574,30.5376,True
0.1195,76.1632,True
4.4872,33.6472,False
2.7078,41.2879,True
4.6821,32.8577,True
1.1519,3.3986,True
3.9681,74.2833,True
4.6562,14.4902,False
0.3719,31.6777,True
3.4995,96.7615,True
2.1635,94.3047,True
3.9863,73.3172,False
3.5473,81.428,True
1.0249,57.4657,True
4.7326,27.2982,True
3.5392,49.3889,True
4.1522,97.0361,True
3.1799,47.1185,True
1.3424,33.3612,True
4.9761,26.0756,False
1.7548,86.3825,True
1.5622,49.386,True
3.2328,23.0847,False
2.7267,84.6409,False
4.7345,1.3957,False
3.2484,12.2949,False
1.1049,72.829,True
1.6022,10.403,True
1.0949,69.4484,True
1.9504,3.9016,False
4.0395,94.0055,True
3.5697,70.9067,True
3.9647,55.0324,True
4.7099,24.0921,False
2.3504,86.9549,True
1.6563,73.2999,True
1.2073,6.0154,True
4.4027,17.5028,False
3.5561,9.0754,False
3.6875,70.5206,True
2.3735,97.7558,True
1.0337,18.5369,False
2.4229,66.7103,True
1.864,7.0839,True
2.0241,78.4566,True
0.7983,90.2118,True
0.1724,53.1631,True
3.1296,72.465,True
0.0281,60.0395,True
4.6913,10.854,False
0.2545,5.0452,False
2.3579,59.1803,True
4.4662,81.0968,True
0.6842,12.1566,True
2.7624,67.8383,False
2.1624,87.4777,True
1.6502,73.7591,True
1.9306,26.5153,True
4.3216,68.428,True
3.5238,62.1219,False
1.5101,56.0749,True
1.4294,91.3862,True
2.4484,35.0984,True
3.3967,25.5258,False
0.1456,58.3081,True
1.7481,79.657,True
4.9801,0.6915,False
4.2151,76.5208,True
1.9589,71.4254,True
1.1586,29.6039,True
4.5179,62.0917,True
1.9848,84.7273,True
4.4356,31.6847,False
2.5814,97.3801,True
1.6705,57.9578,True
0.1403,82.4274,True
3.7957,17.9506,False
1.0177,5.1824,True
4.6419,69.6676,False
2.7133,38.8075,False
2.8887,66.2395,True
2.6763,22.5002,False
4.1042,5.3882,False
1.9201,52.3404,True
2.0718,57.0453,True
4.9948,98.7032,True
2.6502,80.2393,True
4.259,23.526,False
4.2499,13.6432,True
1.8555,5.4245,True
3.0502,95.8625,False
2.309,61.9131,False
3.505,10.5146,False
0.7466,70.5014,True
3.346,79.8235,True
1.3814,98.5185,True
1.7514,43.0379,True
1.7582,41.8254,True
1.9274,88.0365,True
4.83,61.7291,True
2.1474,66.6925,True
2.6355,20.3569,False
1.5079,90.9313,True
2.9697,86.4039,True
2.3459,29.1746,True
1.615,21.8086,True
0.2696,11.6403,True
1.1479,64.5948,True
2.7201,37.0883,False
2.6137,76.3956,True
4.4612,87.9132,True
0.4761,45.9236,True
4.7571,73.2539,True
0.1378,95.6003,True
