Unnamed: 0,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
63,"[0.00000000e+00 5.28528212e+00 0.00000000e+00 2.00000000e+00
 1.40000000e+01 3.76391483e+04 2.90000000e+01]","[0.53723379 0.42       0.99999219 0.98596248 0.68618666 0.37
 0.98596248 0.94480752 0.94480752 0.94480752 0.55041434 0.35906956]",100.63396026666666,,,294.77538681030273
64,"[0.00000000e+00 5.28575851e+00 0.00000000e+00 3.00000000e+00
 0.00000000e+00 2.65642734e+04 5.50000000e+01]","[0.50339261 0.23       0.99998037 0.98687868 0.59749837 0.22
 0.98687868 0.95021328 0.95021328 0.95021328 0.16221043 0.49602801]",100.6350189111111,,,272.9392158985138
65,"[   0.           11.62244247    0.            4.            0.
 1808.612         4.        ]","[0.15289084 0.12       0.99996176 0.99996239 0.026144   0.13
 0.99996239 0.99760904 0.99760904 0.99760904 0.36589235 0.63220988]",114.71653882222222,,,246.6815969944
66,"[0.00000000e+00 5.28918116e+00 0.00000000e+00 4.00000000e+00
 1.00000000e+01 3.74557776e+04 2.30000000e+01]","[0.52730648 0.47       0.99999706 0.9868577  0.70242043 0.45
 0.9868577  0.91157829 0.91157829 0.91157829 0.62556027 0.52868864]",100.6426248,,,308.9383997917176
67,"[0.00000000e+00 5.27503212e+00 0.00000000e+00 3.00000000e+00
 2.00000000e+00 2.29715350e+03 4.60000000e+01]","[0.29597273 0.34       0.99992915 0.96982354 0.76602742 0.26
 0.96982354 0.96123861 0.96123861 0.96123861 0.3438386  0.35027437]",100.61118248888889,,,274.8002059459686
68,"[0.00000000e+00 1.16235847e+01 0.00000000e+00 3.00000000e+00
 7.00000000e+00 4.81687530e+03 7.10000000e+01]","[0.35254728 0.17       0.99996915 0.99987707 0.12282234 0.22
 0.99987707 0.96201937 0.96201937 0.96201937 0.06132842 0.29176459]",114.71907711111112,,,199.4422674179077
69,"[0.00000000e+00 1.16300489e+01 0.00000000e+00 4.00000000e+00
 2.00000000e+00 2.66706340e+03 4.40000000e+01]","[0.14625992 0.03       0.99994946 0.99996389 0.05014294 0.02
 0.99996389 0.93569434 0.93569434 0.93569434 0.05119729 0.25940997]",114.733442,,,142.77025198936462
70,"[0.00000000e+00 5.27898776e+00 0.00000000e+00 4.00000000e+00
 0.00000000e+00 7.49896570e+03 3.60000000e+01]","[0.65530757 0.27       0.99994659 0.9836239  0.68133404 0.31
 0.9836239  0.98301647 0.98301647 0.98301647 0.43916975 0.60998028]",100.6199728,,,292.7341160774231
71,"[0.00000000e+00 4.89536716e+01 0.00000000e+00 4.00000000e+00
 3.00000000e+00 1.63210887e+04 6.70000000e+01]","[0.05223294 0.06       0.99997162 0.94859567 0.10536488 0.1
 0.94859567 0.68395846 0.68395846 0.68395846 0.03893988 0.04644215]",197.67482577777776,,,221.6131012439728
72,"[0.00000000e+00 5.27178129e+00 1.10219514e-03 1.00000000e+00
 7.00000000e+00 2.21283862e+04 7.60000000e+01]","[0.49369466 0.26       0.99998136 0.98946684 0.72256    0.26
 0.98946684 0.87246108 0.87246108 0.87246108 0.15955252 0.56423658]",100.49373890822224,,,206.6602787971497
73,"[0.00000000e+00 5.27081754e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 7.68990400e+03 1.50000000e+01]","[0.63007664 0.25       0.99992351 0.9836239  0.80769313 0.22
 0.9836239  0.98872509 0.98872509 0.98872509 0.30176373 0.50649879]",100.60181675555555,,,254.35867047309875
74,"[0.00000000e+00 5.02380313e+00 0.00000000e+00 3.00000000e+00
 2.10000000e+01 2.95457896e+04 1.00000000e+02]","[0.16630446 0.63       0.99997018 0.9999945  0.94633644 0.51
 0.9999945  0.99999247 0.99999247 0.99999247 0.54310894 0.1797578 ]",100.05289584444444,,,287.42649149894714
75,"[0.00000000e+00 4.89685608e+01 0.00000000e+00 2.00000000e+00
 1.10000000e+01 1.43977431e+04 8.30000000e+01]","[0.05519681 0.13       0.99994733 0.95147909 0.09106566 0.16
 0.95147909 0.8231856  0.8231856  0.8231856  0.06896883 0.07687952]",197.70791288888887,,,256.2113890647888
76,"[0.00000000e+00 7.55133896e+00 0.00000000e+00 3.00000000e+00
 3.00000000e+00 1.85882204e+04 9.00000000e+00]","[0.0868935  0.11       0.99990246 0.63685205 0.08152381 0.07
 0.63685205 0.69805093 0.69805093 0.69805093 0.1135978  0.207721  ]",105.66964213333333,,,260.7558801174164
77,"[0.00000000e+00 2.15927645e+01 0.00000000e+00 1.00000000e+00
 1.90000000e+01 1.10018175e+04 4.20000000e+01]","[0.03439355 0.05       0.99996919 0.99851052 0.03213314 0.05
 0.99851052 0.37226837 0.37226837 0.37226837 0.03253968 0.10298259]",136.87281000000002,,,319.4521403312683
78,"[0.00000000e+00 2.15947345e+01 0.00000000e+00 2.00000000e+00
 8.00000000e+00 2.78678481e+04 7.70000000e+01]","[0.04804794 0.09       0.99997901 0.99979241 0.07306079 0.11
 0.99979241 0.72769675 0.72769675 0.72769675 0.03817675 0.13729251]",136.87718777777778,,,205.99358534812927
79,"[0.00000000e+00 5.28024799e+00 0.00000000e+00 3.00000000e+00
 9.00000000e+00 2.12186341e+04 7.50000000e+01]","[0.52697361 0.26       0.99999142 0.99326473 0.75997338 0.21
 0.99326473 0.83526961 0.83526961 0.83526961 0.19824862 0.59119242]",100.6227733111111,,,210.0249226093292
80,"[0.00000000e+00 5.27135569e+00 0.00000000e+00 4.00000000e+00
 1.80000000e+01 1.05145781e+04 3.60000000e+01]","[0.49353803 0.33       0.99995772 0.97204305 0.75973003 0.36
 0.97204305 0.91557546 0.91557546 0.91557546 0.43140532 0.79708053]",100.60301264444445,,,278.34901690483093
81,"[0.00000000e+00 5.28222162e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+01 2.52515799e+04 2.20000000e+01]","[0.62332952 0.24       0.99999452 0.9868577  0.63477817 0.26
 0.9868577  0.93794061 0.93794061 0.93794061 0.27735837 0.52844151]",100.62715915555555,,,246.3966417312622
82,"[0.00000000e+00 5.27704486e+00 0.00000000e+00 3.00000000e+00
 1.90000000e+01 1.92982819e+04 1.00000000e+01]","[0.52628901 0.34       0.99999023 0.98082776 0.6490954  0.27
 0.98082776 0.93683858 0.93683858 0.93683858 0.33252277 0.63652369]",100.61565524444444,,,202.83416056633
83,"[0.00000000e+00 4.89762154e+01 0.00000000e+00 3.00000000e+00
 1.20000000e+01 2.53772176e+04 7.30000000e+01]","[0.05075186 0.12       0.9999933  0.95420486 0.12057903 0.13
 0.95420486 0.76489985 0.76489985 0.76489985 0.03548091 0.09146133]",197.7249231111111,,,210.98670411109924
84,"[0.00000000e+00 1.16250044e+01 0.00000000e+00 2.00000000e+00
 1.10000000e+01 3.84211407e+04 7.30000000e+01]","[0.07858417 0.06       0.99999456 0.99987791 0.02034763 0.04
 0.99987791 0.92235006 0.92235006 0.92235006 0.06974468 0.23141803]",114.72223199999999,,,248.26204705238345
85,"[   0.           48.95992093    0.            4.            9.
 3942.477        65.        ]","[0.23063267 0.03       0.99999156 0.8806718  0.02370764 0.21
 0.8806718  0.06861755 0.06861755 0.06861755 0.04168471 0.0754126 ]",197.6887131777778,,,197.95528531074524
