,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
122,"[ 13.11054486   0.27996722   9.9462     -30.           0.
   0.        ]",[0.15686896 0.86074871 0.11735393],332.88437764012593,,,0.5623812675476074
123,[ 9.93488124  0.40427177  1.9274     -1.          2.          1.        ],[0.70278509 0.79403804 0.65707598],308.6032094734303,,,1.6773278713226318
124,"[  7.28146338   0.41845455   9.7802     -18.           0.
   1.        ]",[0.18368501 0.83010613 0.11638783],315.08280882385986,,,0.5569508075714111
125,"[ 10.61009964   3.54561354   5.0913     -19.           2.
   2.        ]",[0.44006878 0.7828613  0.62758184],320.97318609873815,,,0.5478000640869141
126,[ 7.47862203  0.72141049  4.9085     13.          1.          2.        ],[0.51562328 0.72573356 0.41567771],288.84871154188886,,,0.5563297271728516
127,[9.2459669  0.00926569 4.1609     9.         1.         0.        ],[0.56506572 0.7407466  0.36586775],296.07580121454765,,,0.8621599674224854
128,"[ 13.56638955   0.2705322    1.6711     -28.           1.
   0.        ]",[0.71729799 0.86250942 0.76588435],339.62475735201764,,,0.7233073711395264
129,[ 8.56994414  0.07468884  6.3411     19.          2.          1.        ],[0.37079047 0.72458022 0.17718199],283.15415529345887,,,0.6291310787200928
130,"[1.00835158e+01 1.83672691e-04 4.68680000e+00 2.00000000e+00
 0.00000000e+00 0.00000000e+00]",[0.54203668 0.75624478 0.414401  ],303.3965320958197,,,0.8223679065704346
131,"[  6.23326642   1.32840008   7.7739     -19.           1.
   0.        ]",[0.2824302  0.81030427 0.24320265],316.13096633816895,,,0.5543067455291748
132,[11.40881063  0.01632524  7.687      -8.          0.          0.        ],[0.29666607 0.79647675 0.155552  ],311.7054853872164,,,0.572880744934082
133,[17.66043225  0.09282957  8.9338     29.          2.          2.        ],[0.17827607 0.69679968 0.07930556],279.6338026765925,,,0.8210644721984863
134,[ 6.6650028   0.26394593  0.2528     12.          1.          2.        ],[0.83372269 0.74303679 0.60699627],294.14825687576854,,,0.5517752170562744
